Region_class;Sv_mean;NASC;Height_mean;Depth_mean;Time_M;Lat_M;Lon_M;Standard_deviation;Skewness;Kurtosis;Corrected_length;Corrected_thickness;Corrected_perimeter;Corrected_area;Image_compactness;Corrected_MVBS;Coefficient_of_variation;X3D_school_area;X3D_school_volume
 ANCG;-48.798733;287.994903;0.506718;1.555384; 09:41:24.31;-18.29058333;-70.70429939;2.18E-05;2.364797;5.174511;33.394379;0.980241;78.43494;12.207276;40.104261;-50.2137;228.882005;130.93811;5.695008
 ANCG;-60.88586;17.125322;0.487229;4.945372; 09:41:19.51;-18.2906;-70.70423333;6.08E-07;1.040164;-0.053039;13.37335;0.785349;28.538484;4.396762;14.740731;-62.569836;109.874435;42.010994;1.9347
 ANCG;-64.560785;8.082374;0.535952;2.631036; 09:42:02.71;-18.29055;-70.7048;1.72E-07;0.778154;-0.992811;6.816898;0.687903;14.95597;2.344702;7.591573;-66.477008;76.446456;18.757468;0.680512
 ANCG;-62.980095;11.983203;0.552193;4.536005; 09:42:19.52;-18.29055;-70.70501667;4.22E-07;1.666869;2.975381;31.232735;0.980241;102.303981;12.20501;68.239693;-64.400737;116.22783;122.462385;3.606465
 ANCG;-62.081399;20.755784;0.777655;3.589691; 09:43:41.12;-18.29056667;-70.70611228;7.46E-07;3.503319;15.281866;180.101413;3.221493;678.267898;125.397667;291.946455;-62.566281;134.72753;2320.781845;59.24865
 ANCG;-61.929844;29.625322;1.071903;3.089474; 09:44:55.52;-18.29056667;-70.7071;5.82E-07;1.500162;1.935051;13.622205;2.539373;54.515381;12.727727;18.581356;-62.514402;103.845691;138.367426;7.580644
 ANCG;-52.443249;136.396967;0.555441;1.996783; 09:45:57.92;-18.29056667;-70.70794029;1.18E-05;2.85081;8.135842;33.545608;1.954698;107.29052;15.408185;59.451298;-53.200306;246.740111;262.286164;6.561196
 ANCG;-62.748714;11.895485;0.519711;2.643216; 09:46:21.92;-18.29056667;-70.70825;3.37E-07;2.517097;7.114123;10.254404;0.687903;22.322967;3.413556;11.616811;-64.650479;98.273588;28.216156;0.983642
 ANCG;-56.070551;107.693072;1.011;2.483106; 09:46:38.72;-18.29056667;-70.70846667;4.08E-06;2.488701;6.173809;26.442673;3.51383;122.493179;23.583025;50.630759;-56.495238;182.08188;371.660276;12.380131
 ANCG;-62.335973;13.490254;0.535952;4.287613; 09:47:33.93;-18.29055;-70.70919032;3.74E-07;0.689586;-0.902735;6.361618;0.687903;14.439137;2.146653;7.728776;-64.208585;98.65188;17.504714;0.690827
 ANCG;-39.244575;6308.399199;1.229942;1.56476; 10:18:14.79;-18.28843333;-70.72705;0.000372544;8.401601;116.734293;4449.997864;5.852529;12028.89587;5212.673378;2208.925931;-39.520004;333.562877;104174.9595;5004.147119
 ANCG;-64.845494;11.010204;0.779566;3.240072; 09:47:55.53;-18.29055;-70.70946667;1.35E-07;0.645441;-0.754187;6.81819;0.882795;15.348863;3.70643;5.058092;-66.409467;59.204109;24.076254;1.977563
 ANCG;-63.099768;13.714712;0.649638;3.21571; 09:48:29.13;-18.29051667;-70.7099;3.08E-07;1.336483;1.486201;8.193059;0.882795;29.271519;3.688553;18.485218;-64.638272;89.69926;28.931162;0.846845
 ANCG;-63.010615;11.444315;0.531079;3.979184; 09:49:31.53;-18.29045;-70.71055;7.32E-07;5.127166;32.148888;52.725253;1.857252;167.831726;23.147793;96.834176;-63.817806;176.321666;391.696427;7.77443
 ANCG;-63.94578;11.512926;0.662631;3.705805; 09:50:48.33;-18.29041667;-70.7113;3.00E-07;1.559429;3.598013;13.452341;1.077686;40.914429;6.659231;20.004102;-65.254065;100.638725;57.98962;2.292348
 ANCG;-63.382066;11.951981;0.604164;6.83692; 09:51:14.73;-18.29036667;-70.71153793;3.28E-07;1.725503;2.693765;11.818966;0.980241;35.095425;5.179741;18.922701;-64.781548;98.559995;46.341725;1.886887
 ANCG;-63.142262;12.462724;0.596139;3.863162; 09:51:38.74;-18.29035;-70.71173333;4.72E-07;1.802608;3.135542;40.000171;1.857252;119.264638;19.268372;58.744674;-63.9481;117.143001;297.161665;8.868358
 ANCG;-63.720351;14.266245;0.779566;4.135354; 09:52:19.54;-18.2903;-70.71208333;2.39E-07;0.779533;-0.716374;4.181499;0.882795;18.766087;2.271635;12.336703;-65.241519;79.861574;14.765625;0.863236
 ANCG;-60.625425;21.820442;0.584675;4.311975; 09:53:07.54;-18.29023333;-70.71246667;7.74E-07;1.166369;-0.134389;7.980585;0.687903;17.372945;2.967593;8.09343;-62.491916;137.359321;21.959485;1.012376
 ANCG;-63.363335;16.456602;0.828289;4.694593; 09:56:24.34;-18.28996667;-70.71401667;2.95E-07;1.036349;0.15272;4.150129;0.882795;9.981524;2.377954;3.334113;-64.871846;90.503016;14.654849;1.254197
 ANCG;-60.715168;36.217339;0.990699;5.46495; 09:56:53.15;-18.28992101;-70.71423333;1.30E-06;2.810873;7.694688;24.215268;3.124047;113.269933;21.451072;47.595996;-61.186082;171.168718;302.598577;11.826284
 ANCG;-60.672631;14.389699;0.389783;6.4233; 09:57:29.15;-18.28985436;-70.71449564;6.56E-07;0.99948;0.574504;11.431503;0.980241;28.739311;3.201355;20.530947;-62.04717;105.080092;44.822495;0.880212
 ANCG;-64.600502;4.73247;0.316699;5.232088; 09:58:24.35;-18.28978333;-70.71491603;1.85E-07;1.784344;4.494623;8.156234;0.687903;17.88939;1.662007;15.323165;-66.511499;82.991989;22.442803;0.308976
 ANCG;-61.179987;16.003908;0.487229;6.192678; 09:58:53.15;-18.2897377;-70.71512897;6.55E-07;0.806255;-1.109981;8.258185;0.785349;26.687013;2.714017;20.882258;-62.839236;126.011335;25.942234;1.117019
 ANCG;-62.957618;14.879593;0.68212;4.823565; 09:58:53.15;-18.2897377;-70.71512897;3.97E-07;1.34225;0.812898;4.154651;0.687903;13.991465;1.818726;8.56543;-64.815337;120.267319;11.431994;0.80396
 ANCG;-62.113058;16.524524;0.623653;8.203715; 09:59:07.55;-18.28973333;-70.71523333;7.91E-07;2.553961;6.344321;9.866165;0.785349;46.252269;4.122489;41.294928;-63.777115;188.644875;30.993537;1.135964
 ANCG;-61.984815;17.285685;0.633397;4.834809; 09:59:17.15;-18.28971667;-70.7153123;3.06E-07;0.813729;1.207954;3.855336;0.687903;9.051477;1.557829;4.185134;-63.823285;73.721397;10.608395;0.734168
 ANCG;-61.761203;21.465503;0.747084;4.167925; 10:00:19.55;-18.28961667;-70.7158;5.80E-07;1.554091;2.464848;28.526858;2.344481;97.068485;18.526965;40.470852;-62.399639;100.712125;267.522734;9.397087
 ANCG;-62.499459;14.172944;0.584675;8.207098; 10:01:14.76;-18.28956667;-70.71635;6.48E-07;2.536052;6.147698;23.32137;0.785349;75.845324;9.144641;50.058877;-64.195533;170.156123;73.26167;2.992602
 ANCG;-62.32378;34.435373;1.364241;6.480143; 10:02:09.96;-18.28951667;-70.71690698;2.73E-07;0.381;-0.696891;2.369772;0.980241;6.700026;2.322947;1.537814;-63.611342;62.700353;9.291788;1.788389
 ANCG;-61.258458;26.944008;0.835249;4.154438; 10:02:31.56;-18.2895;-70.71713333;7.47E-07;2.487555;6.830784;18.469438;2.539373;65.013337;13.403689;25.094046;-61.839911;114.060136;187.603158;6.120965
 ANCG;-61.991032;21.43394;0.786526;5.225852; 10:03:02.76;-18.28948333;-70.71746667;6.32E-07;1.470093;1.450029;38.923052;2.539373;133.666636;26.651788;53.346977;-62.584362;114.571789;395.360562;15.826572
 ANCG;-62.159043;16.48983;0.628968;8.016629; 10:03:24.36;-18.28946667;-70.71769937;5.24E-07;1.586638;1.937;29.136241;0.980241;96.139213;13.143468;55.960463;-63.564997;119.115775;114.242108;4.27692
 ANCG;-61.387116;34.64588;1.106296;4.860675; 10:03:48.36;-18.28943333;-70.71793333;9.48E-07;3.469455;14.931485;45.108908;3.708722;240.21587;46.24172;99.302355;-61.797633;143.379923;669.185575;23.518101
 ANCG;-60.829437;17.349265;0.487229;8.139969; 10:03:48.36;-18.28943333;-70.71793333;9.97E-07;1.626806;1.379344;7.972676;0.687903;28.366207;2.493103;25.6834;-62.666564;184.204834;21.937724;0.546964
 ANCG;-63.605972;15.10468;0.803928;6.88912; 10:04:09.96;-18.2894;-70.71815698;2.66E-07;0.948466;1.244176;10.592201;1.370024;34.507121;6.659596;14.228518;-64.643053;77.459612;58.046263;3.126894
 ANCG;-62.458429;16.095916;0.657759;8.304544; 10:04:41.16;-18.28938333;-70.71847897;4.59E-07;0.655177;-0.916672;10.282577;0.687903;32.317256;4.359837;19.062895;-64.325337;124.201807;28.293677;1.662278
 ANCG;-62.270592;18.674837;0.730843;4.424037; 10:05:21.96;-18.28935968;-70.71890698;2.69E-07;-0.316198;-0.858544;5.001467;0.980241;17.451341;2.654001;9.131596;-63.64052;62.123577;19.610564;0.985322
 ANCG;-64.54335;9.098509;0.600916;7.99582; 10:05:33.96;-18.28933333;-70.71902363;2.24E-07;1.508113;1.259727;16.040255;1.272578;57.15315;7.48965;34.70635;-65.675406;82.619358;81.649899;2.186911
 ANCG;-62.613312;13.806221;0.584675;4.999896; 10:06:00.36;-18.28931667;-70.71928333;4.30E-07;1.962226;4.660699;17.798687;1.467469;51.128152;8.129112;25.589818;-63.595722;98.348275;104.476115;2.735872
 ANCG;-63.438993;11.415809;0.584675;7.811902; 10:05:57.97;-18.28931667;-70.71926667;2.85E-07;1.240888;0.732989;7.415112;1.175132;17.613418;3.25764;7.578344;-64.611555;82.389754;34.854948;1.31309
 ANCG;-64.225295;6.985185;0.428761;8.172156; 10:06:33.97;-18.28929304;-70.71962363;2.09E-07;1.476731;2.552952;28.791586;1.175132;78.564988;9.168418;53.573967;-65.440868;72.996807;135.335672;2.685693
 ANCG;-61.318643;27.901847;0.877012;4.74236; 10:07:21.97;-18.28926667;-70.72014259;8.67E-07;2.593453;6.275233;13.798171;2.14959;32.897522;10.270028;8.385807;-61.992288;137.113921;118.641624;7.210225
 ANCG;-62.238822;18.13665;0.704608;4.743743; 10:07:50.77;-18.28925;-70.72045654;6.37E-07;2.885328;10.524771;36.253896;1.662361;125.563976;20.684821;60.655261;-63.124426;130.758304;241.068247;8.676877
 ANCG;-62.234037;25.445056;0.98745;4.882545; 10:08:53.17;-18.28921667;-70.72113088;6.89E-07;3.59943;16.030375;40.046246;2.929156;173.597744;35.285114;67.965226;-62.752911;129.85051;469.206777;20.470745
 ANCG;-63.643295;9.529817;0.51159;4.004557; 10:09:26.77;-18.28916667;-70.72143986;2.49E-07;1.250993;1.339882;10.314075;0.785349;38.601387;3.568971;33.224081;-65.348222;85.187798;32.400599;0.653414
 ANCG;-61.137177;26.668039;0.803928;5.253212; 10:09:43.57;-18.28915;-70.72161685;8.79E-07;3.32452;11.013831;11.107897;1.272578;36.493752;6.861628;15.44543;-62.23116;146.872658;56.542656;4.292813
 ANCG;-62.218723;14.399402;0.556833;4.182859; 10:10:09.97;-18.28914032;-70.72190698;4.30E-07;1.410694;2.108954;19.508169;0.687903;46.607237;6.947466;24.881147;-64.120553;111.157923;53.67894;1.805007
 ANCG;-60.38728;57.625949;1.461686;5.846746; 10:10:50.78;-18.2891;-70.72233797;3.98E-07;0.645705;-1.116671;2.497287;1.077686;7.151149;2.691292;1.512101;-61.543603;56.835563;10.765169;2.277945
 ANCG;-64.760268;8.421301;0.584675;4.122497; 10:11:55.58;-18.289;-70.72301667;1.92E-07;1.448115;2.043458;16.496584;1.077686;46.519423;7.073654;24.34529;-66.080484;78.0407;71.112577;2.146884
 ANCG;-65.125152;4.731632;0.357301;4.092722; 10:12:17.18;-18.28898333;-70.72324564;7.98E-08;-0.356159;0.129299;8.268587;0.687903;17.977585;1.896586;13.560645;-67.044441;40.414081;22.751954;0.347302
 ANCG;-63.717185;10.707485;0.584675;5.716818; 10:12:24.38;-18.28896667;-70.72331605;2.00E-07;0.64346;-0.667588;5.495937;0.687903;17.935131;2.062186;12.412849;-65.594188;72.395195;15.122695;0.523315
 ANCG;-60.883282;37.698087;1.071903;4.771299; 10:14:02.78;-18.28878333;-70.72433333;9.00E-07;2.081417;4.260262;13.654431;1.857252;65.066232;12.210253;27.591594;-61.656332;131.829136;101.4389;6.914887
 ANCG;-62.535436;17.179582;0.714602;3.840249; 10:14:50.78;-18.28873333;-70.72485461;4.09E-07;1.697664;2.473138;8.089494;1.175132;29.682502;4.357267;16.090776;-63.723226;96.368967;38.024897;1.165305
 ANCG;-61.969187;25.799591;0.941976;4.336336; 10:15:17.19;-18.28868333;-70.72513333;5.27E-07;1.730131;2.977832;16.641054;2.734264;56.509864;13.896617;18.286457;-62.510301;93.853975;182.004164;11.897155
 ANCG;-64.107431;9.134813;0.545696;3.55677; 10:15:41.19;-18.28865;-70.7254;2.70E-07;1.519104;2.086384;14.576178;0.687903;42.866722;5.095601;28.696916;-66.021444;108.065032;40.108006;1.318166
 ANCG;-63.197274;15.086504;0.730843;5.327035; 10:18:29.19;-18.28841667;-70.72721231;3.31E-07;1.480498;1.280238;6.10351;0.785349;19.905523;2.995866;10.524825;-64.873992;101.652658;19.173545;1.036869
 ANCG;-63.978061;11.203594;0.649638;3.849108; 10:18:38.79;-18.28841667;-70.72732129;2.53E-07;1.479615;1.045683;8.701745;0.785349;30.98533;3.795786;20.128004;-65.685109;93.621515;27.335631;0.995221
 ANCG;-63.551688;11.123391;0.584675;5.391999; 10:20:02.80;-18.28829539;-70.72823795;1.72E-07;-0.147557;-0.883973;5.032929;0.687903;16.606549;1.888456;11.620965;-65.424084;59.929742;13.848674;0.479228
 ANCG;-60.495993;24.353919;0.633397;4.445026; 10:20:19.60;-18.28826667;-70.7284;7.96E-07;1.807007;3.144917;5.357441;0.785349;12.264684;2.279042;5.252314;-62.144219;130.397735;16.829846;0.801992
 ANCG;-64.108714;26.091759;1.559132;6.382697; 10:22:14.80;-18.28808333;-70.72963797;2.45E-07;1.980336;4.232564;2.706906;1.175132;8.030818;3.180972;1.613429;-65.253405;82.277888;12.72389;2.935868
 ANCG;-61.164202;26.770307;0.812048;4.548768; 10:23:43.60;-18.28791667;-70.73063333;5.60E-07;1.501608;2.453318;8.816344;0.980241;20.246238;5.154233;6.328704;-62.545573;100.672967;34.568553;2.42002
 ANCG;-62.603856;9.224211;0.389783;3.934373; 10:25:48.41;-18.28766667;-70.73204939;3.93E-07;1.376014;1.756499;11.944016;0.882795;25.730212;3.247953;16.220609;-64.141886;102.085249;42.176465;0.84563
 ANCG;-62.57081;18.589331;0.779566;4.2328; 10:26:05.21;-18.28762897;-70.73222897;3.12E-07;0.661943;-0.912573;5.96354;0.882795;13.578984;3.202111;4.582351;-64.086347;79.918898;21.058329;1.890168
 ANCG;-61.914628;19.819531;0.714602;4.659679; 10:26:34.01;-18.28756667;-70.73256667;5.63E-07;1.403923;0.646443;9.184416;0.882795;38.895733;4.573776;26.322015;-63.435357;124.162985;32.431823;1.042312
 ANCG;-62.09342;19.45244;0.730843;6.866678; 10:26:36.41;-18.28756667;-70.73259941;5.61E-07;1.296023;0.313715;5.95711;0.980241;13.87121;3.128251;4.894601;-63.447623;124.068737;23.357606;2.259285
 ANCG;-63.08141;15.838732;0.747084;3.944435; 10:31:38.82;-18.28701204;-70.73613796;3.43E-07;1.580545;1.951338;8.891661;1.175132;32.354741;5.006754;16.638332;-64.27641;91.694656;41.795509;1.469166
 ANCG;-62.409917;15.673877;0.633397;5.370761; 10:32:05.22;-18.28695;-70.73644564;5.32E-07;1.849836;2.85208;12.052832;0.980241;39.081127;5.482246;22.170003;-63.805972;127.723193;47.258703;1.50901
 ANCG;-61.668668;19.305976;0.657759;5.207934; 10:32:53.22;-18.28686667;-70.73698333;6.22E-07;1.362021;0.797;11.758705;1.467469;38.918454;6.14996;19.598779;-62.632826;114.121239;69.022161;2.102228
 ANCG;-60.780991;38.596538;1.071903;4.579951; 10:34:12.43;-18.28673333;-70.73793333;7.62E-07;1.23329;0.299825;2.759665;0.687903;6.863142;1.898383;1.974478;-62.582615;138.056071;7.593532;1.025655
 ANCG;-63.471881;14.791536;0.763325;4.356033; 10:35:05.23;-18.28661667;-70.73857899;3.29E-07;1.19872;0.830648;18.248752;2.734264;84.937109;12.198502;47.062889;-64.024679;83.171059;199.58765;4.300713
 ANCG;-64.661387;7.65799;0.519711;4.251071; 10:38:17.23;-18.28625;-70.74087899;1.79E-07;1.247849;1.458737;10.084612;0.882795;29.051171;3.675416;18.273044;-66.221164;74.914628;35.610577;0.859785
 ANCG;-65.027325;9.2389;0.68212;5.700577; 10:44:38.85;-18.28557868;-70.74565465;1.30E-07;0.782158;-0.031289;6.672542;0.980241;15.355274;3.2613;5.753266;-66.462164;57.718166;26.162788;1.483145
 ANCG;-64.30183;8.189004;0.51159;3.503407; 10:45:22.05;-18.28546667;-70.74618333;2.46E-07;0.901076;1.289804;14.215457;0.687903;36.85715;4.659095;23.202354;-66.217975;102.948037;39.115443;1.124641
 ANCG;-61.077491;20.755731;0.617156;5.077437; 10:46:17.25;-18.28533333;-70.74687899;5.68E-07;0.4162;-1.340703;9.790699;0.980241;22.107952;4.337323;8.967376;-62.458042;100.092824;38.388963;1.870284
 ANCG;-63.33987;14.11256;0.706482;4.993255; 10:46:34.05;-18.28526667;-70.74707367;3.46E-07;2.193705;4.864196;12.715741;1.077686;53.433895;6.644088;34.197032;-64.635977;100.612796;54.814327;2.0554
 ANCG;-40.888069;3788.995784;1.078547;1.499304; 10:50:55.66;-18.28456667;-70.7504;0.000274671;9.222732;110.628945;240.492621;2.929156;668.859148;215.46976;165.224007;-41.417604;380.69102;2817.76145;139.101923
 ANCG;-40.795007;2245.744387;0.625704;1.117964; 10:54:14.87;-18.28396667;-70.75308798;0.000247581;8.434778;100.197875;231.300185;1.370024;527.724953;103.380202;214.371981;-41.863593;380.257083;1267.546919;43.817367
 ANCG;-60.021585;22.463362;0.523771;3.741464; 10:53:29.27;-18.28403333;-70.75252901;1.76E-06;3.74588;15.447455;29.272538;1.467469;100.899986;12.239428;66.19287;-61.007416;221.853469;171.826217;4.059534
 ANCG;-61.49383;14.391914;0.470988;3.578612; 10:54:38.87;-18.28388333;-70.75335;7.09E-07;2.056044;3.783317;17.015143;0.785349;48.096073;5.388866;34.159536;-63.194972;148.049987;53.45131;1.232632
 ANCG;-40.369088;3602.048351;0.909843;1.456188; 11:03:29.29;-18.28188333;-70.75882901;0.000381126;20.868341;648.035318;841.872157;3.903613;2239.88058;682.816217;584.703963;-40.774567;455.539279;13145.37383;453.553969
 ANCG;-61.737827;19.000975;0.657759;3.490002; 10:58:55.68;-18.28305;-70.75608333;7.73E-07;2.998356;10.331326;11.075232;1.077686;30.345554;5.361186;13.668454;-63.026103;155.137948;47.742508;1.984172
 ANCG;-64.51496;5.940442;0.389783;3.483686; 10:59:38.88;-18.28291667;-70.75653799;2.38E-07;2.13686;4.039884;11.441899;0.882795;24.530889;3.107954;15.407854;-66.074573;96.543686;40.403399;0.683366
 ANCG;-60.550177;29.602411;0.779566;4.360698; 10:59:50.88;-18.28288333;-70.75667132;6.25E-07;0.547729;-0.953587;5.438033;0.980241;18.541296;3.046046;8.981189;-61.907417;96.904324;21.322324;0.984099
 ANCG;-59.751027;35.582959;0.779566;4.080541; 11:01:24.48;-18.2825;-70.7576;1.27E-06;1.270512;-0.303255;5.079945;0.980241;12.11798;2.845468;4.106737;-61.101845;163.167142;19.918274;1.740798
 ANCG;-61.278676;28.159809;0.877012;4.146858; 11:03:48.49;-18.2818;-70.75901608;5.20E-07;0.887304;-0.217279;5.541994;0.785349;18.556394;3.247878;8.436798;-62.938924;102.350116;17.409602;1.02284
 ANCG;-59.024625;63.091895;1.169349;5.798023; 11:05:48.49;-18.28125057;-70.76004943;7.30E-07;0.628494;-0.378837;2.056883;0.785349;5.834171;1.615371;1.67678;-60.532348;82.537256;6.461484;0.99638
 ANCG;-60.499147;17.971374;0.46774;2.959915; 11:08:19.70;-18.28043333;-70.76173333;8.79E-07;1.903685;3.122182;19.728659;1.077686;49.555801;6.85066;28.526383;-61.797695;132.923711;85.045228;1.906224
 ANCG;-43.118903;1433.714034;0.68212;1.157656; 11:12:26.91;-18.28015465;-70.76645465;0.000179753;8.725452;96.99047;432.529222;1.077686;1067.344501;214.045762;423.538345;-44.43983;499.642241;1864.523434;92.877031
 ANCG;-46.687914;4142.105969;4.482505;5.768365; 12:17:17.44;-18.16382953;-70.70572524;2.48E-05;1.806592;3.722563;25.263962;4.68318;58.665921;104.149273;2.629697;-46.965878;123.452209;473.262678;342.995993
 ANCG;-41.276287;16800.83016;5.229589;7.605611; 12:18:36.65;-18.16022561;-70.70373631;0.000177503;4.166829;18.194142;41.122362;8.191227;155.368357;208.929513;9.194233;-41.413312;245.774277;1347.370392;980.306547
 ANCG;-61.604173;15.966149;0.535952;2.418427; 12:19:34.25;-18.15763585;-70.70230959;3.94E-07;0.450757;-0.42383;21.019747;0.29812;43.130035;4.923704;30.064766;-65.181319;129.970864;25.065655;0.913315
 MUN;-57.902266;84.037924;1.202846;10.447172; 11:15:17.31;-18.28342527;-70.7704871;2.70E-06;4.536699;26.499228;396.705395;2.83171;1246.740036;424.747251;291.213411;-58.445583;188.508037;4493.418653;350.387188
 MUN;-62.532889;15.23629;0.633397;16.382131; 11:14:43.71;-18.28326667;-70.76883333;2.96E-07;1.271074;2.019671;50.418726;0.785349;102.722028;21.451443;39.143602;-64.231031;78.288358;158.385209;8.235176
 MUN;-54.906402;882.03644;6.33337;17.18284; 11:43:41.37;-18.24307097;-70.75481667;6.49E-06;7.35506;101.551412;13602.28505;30.603752;97040.35347;90954.15084;8238.959195;-54.959562;203.373828;1665123.811;353970.1835
 MUN;-61.471195;63.969648;2.08258;40.543731; 11:20:43.72;-18.27045;-70.76553333;7.34E-07;2.500801;9.280165;854.05473;6.534649;3915.618151;1643.400378;742.416165;-61.70991;108.884037;22323.79136;2045.118402
 MUN;-63.832667;14.770901;0.828289;8.798779; 11:21:10.12;-18.26990261;-70.7653263;1.55E-07;1.319838;0.945926;11.997967;0.980241;24.863456;7.033957;6.993804;-65.23283;51.834614;47.043578;4.173512
 MUN;-58.128772;118.416951;1.785662;8.658101; 11:23:48.53;-18.26665054;-70.76406721;2.08E-06;3.316817;17.131122;439.586704;5.267854;1642.714096;731.553679;293.540416;-58.427291;144.839791;9262.714417;854.971785
 MUN;-63.602463;15.269584;0.812048;14.527214; 11:22:36.53;-18.26811723;-70.76463333;2.08E-07;0.930819;0.142852;16.667533;0.980241;72.275894;9.861945;42.151645;-64.992964;65.612565;65.352773;2.622741
 MUN;-64.215389;9.547004;0.584675;40.618641; 11:23:26.93;-18.2671073;-70.76423333;1.84E-07;1.899194;3.482973;16.603059;0.882795;79.50019;6.773904;74.248452;-65.701581;68.347775;58.628381;1.110075
 MUN;-63.636358;10.454104;0.560313;12.926392; 11:24:07.73;-18.26626667;-70.76393333;2.03E-07;1.810845;3.873833;22.114444;0.980241;56.366311;8.751775;28.889048;-65.039212;64.810743;86.709909;2.507854
 MUN;-63.901436;13.683626;0.779566;15.319285; 11:25:14.93;-18.26489066;-70.763412;2.10E-07;1.385073;1.514542;17.67939;1.370024;50.231803;10.694579;18.775174;-64.935515;65.478906;96.884732;5.833439
 MUN;-58.580153;91.817482;1.536204;8.939558; 11:26:10.14;-18.26377632;-70.76295965;1.68E-06;3.101303;14.89925;194.62392;4.293396;659.433131;274.542562;126.043943;-58.939302;131.624958;3342.390596;271.130801
