transecto;Region_class;Height_mean;Depth_mean;Good_samples;Date_M;Time_M;Lat_M;Lon_M;Standard_deviation;Skewness;Kurtosis;Corrected_length;Corrected_thickness;Corrected_perimeter;Corrected_area;Image_compactness;Corrected_MVBS;Coefficient_of_variation;X3D_school_area;X3D_school_volume;Frequency
2; MER;0.296176;205.737437;98;20181001; 05:36:52.1240;-4.00011667;-81.13125444;5.26E-07;-0.004324;-1.284481;1.404475;0.431994;18.800815;0.220214;127.731534;-24.837716;0.016015;2.426898;0.024801;120
2; MER;0.85629;158.866672;425;20181001; 05:36:55.1240;-4.00011667;-81.13112179;3.82E-06;2.580898;6.913925;25.478014;2.683533;208.589914;18.745123;184.709166;-56.100188;155.69297;273.484365;5.672809;120
2; MER;0.592351;226.012451;294;20181001; 05:36:57.1240;-4.0001018;-81.13103874;4.53E-07;0.744434;-0.025012;30.546859;1.021323;112.380595;13.48971;74.502387;-64.214326;119.462412;124.792839;4.254348;120
2; MER;0.793831;134.002185;394;20181001; 05:37:01.1340;-4.0001;-81.13088682;2.27E-06;1.3852;1.902832;28.775673;1.187544;117.192662;17.126758;63.813976;-57.020808;114.529916;136.689511;6.862832;120
2; MER;0.303083;142.573292;117;20181001; 05:37:01.1340;-4.0001;-81.13088682;9.76E-07;1.031792;0.696882;19.551454;0.431994;69.337625;3.149894;121.459665;-60.661932;113.633217;33.784444;0.388449;120
2; MER;0.222132;162.650733;49;20181001; 05:36:59.1240;-4.0001;-81.13097036;8.23E-07;1.234148;0.729594;18.975228;0.250662;39.137181;1.623837;75.063157;-63.31169;176.469231;19.025474;0.137657;120
2; MER;1.03057;147.801107;341;20181001; 05:37:01.1340;-4.0001;-81.13088682;1.50E-06;4.206553;21.985706;17.330634;4.224855;108.906618;16.143507;58.46565;-61.688579;220.88763;292.877662;12.892651;120
2; MER;0.276531;144.141104;61;20181001; 05:37:03.1240;-4.0001;-81.13080397;3.15E-07;0.588161;-0.782255;9.606783;0.295995;19.802667;1.15658;26.981232;-67.238515;166.678246;11.374239;0.113918;120
2; MER;0.395908;132.75994;131;20181001; 05:37:09.1240;-4.0001;-81.1305535;2.13E-06;2.289821;3.981987;14.010664;0.386661;37.994908;2.784946;41.250016;-60.70343;249.953549;21.669509;0.594414;120
2; MER;5.475926;142.723426;54659;20181001; 05:38:37.1240;-4.00003333;-81.1268879;4.10E-06;5.559107;59.86113;822.810686;26.075361;14506.66376;4431.993161;3778.558449;-55.908218;159.640131;85820.34265;8218.56397;120
2; MER;0.50773;131.469262;168;20181001; 05:37:10.1240;-4.0001;-81.13052001;3.58E-06;1.310339;1.219416;9.307882;0.552882;37.679771;2.792844;40.453855;-54.203064;94.261244;20.584641;0.645536;120
2; MER;0.344531;158.64514;114;20181001; 05:37:11.1350;-4.0001;-81.13047114;1.27E-06;0.007813;-0.95522;4.125189;0.507549;36.346392;0.808351;130.050661;-48.632289;9.283209;8.374942;0.097307;120
2; MER;1.492967;147.688674;494;20181001; 05:37:12.1240;-4.0001;-81.13043683;1.09E-06;1.938751;4.659229;15.853896;5.720844;96.898803;22.12307;33.773927;-61.050661;138.68161;362.790664;26.763464;120
2; MER;0.562129;218.312321;62;20181001; 05:37:10.1240;-4.0001;-81.13052001;2.36E-07;1.249943;1.498838;8.882494;0.341328;18.496121;2.354682;11.561635;-69.740989;222.479682;12.127376;0.508537;120
2; MER;0.543996;158.623038;120;20181001; 05:37:20.1240;-4.00008333;-81.1301042;1.15E-06;1.179244;0.057169;18.3838;0.462216;76.16697;5.450213;84.705191;-62.240757;193.434942;33.989145;0.935265;120
2; MER;0.438219;148.295686;145;20181001; 05:37:23.1240;-4.00008333;-81.12997202;1.13E-06;0.69203;-0.150447;17.416163;0.492438;41.150261;3.847963;35.019052;-60.89362;139.18128;34.305521;0.882437;120
2; MER;0.30222;151.025257;50;20181001; 05:37:22.1250;-4.00008333;-81.13002115;9.31E-07;-1.005527;1.120581;9.86741;0.280884;29.406155;1.25977;54.622992;-59.508224;83.092563;11.08639;0.113686;120
2; MER;0.380797;209.886033;126;20181001; 05:37:31.1240;-4.00008536;-81.12963941;4.87E-07;0.76131;-0.349809;7.887893;0.734214;35.144084;1.973073;49.813996;-60.625788;56.250714;23.165606;0.32584;120
2; MER;0.916633;211.109109;2022;20181001; 05:37:50.1240;-4.00008333;-81.12883953;8.67E-07;2.559492;7.666586;180.996559;5.071071;1151.747455;153.397591;688.154762;-62.947478;170.997067;3671.385609;62.658648;120
2; MER;0.395304;155.072964;109;20181001; 05:37:41.1240;-4.00008333;-81.12922207;1.53E-06;2.012324;3.065271;4.360867;0.295995;28.078575;0.751395;83.497197;-55.689368;56.686488;5.163179;0.092781;120
2; MER;0.691076;207.740072;686;20181001; 05:37:48.1240;-4.00008333;-81.12892255;7.31E-07;2.929106;10.76007;79.539639;3.484416;358.8849;49.500027;207.059458;-64.289255;196.288244;1108.596756;15.245015;120
2; MER;0.423864;152.416916;187;20181001; 05:37:47.1240;-4.00008333;-81.12897048;3.89E-06;1.690879;2.079687;19.573918;0.416883;49.88701;4.324127;45.800125;-56.983798;194.445615;32.640135;0.7946;120
2; MER;0.319144;204.950699;88;20181001; 05:37:49.1350;-4.00008333;-81.12888694;2.15E-07;0.515646;-0.948029;22.5864;0.250662;55.136464;2.845793;85.008954;-70.74541;255.281673;22.646209;0.256948;120
2; MER;0.628618;155.726352;312;20181001; 05:37:52.1240;-4.00008333;-81.12875641;5.91E-07;1.836293;3.733216;37.825978;2.774199;138.978295;21.066082;72.962605;-64.170469;154.451141;419.747163;9.187736;120
2; MER;0.297384;203.458927;82;20181001; 05:37:56.1340;-4.00006667;-81.1285881;3.50E-07;0.586437;-1.349256;15.550632;0.462216;41.312642;2.506148;54.193771;-67.260165;186.406386;28.751004;0.308156;120
2; MER;0.371731;135.846858;41;20181001; 05:38:01.1240;-4.00006667;-81.12837263;1.99E-06;0.32042;-1.393749;3.071707;0.235551;15.819258;0.434727;45.808508;-57.399333;109.602411;2.894174;0.036461;120
2; MER;0.893708;204.994853;690;20181001; 05:38:09.1240;-4.00005;-81.12803928;7.49E-07;2.291077;5.647509;57.286045;3.046197;364.916445;45.520874;232.791121;-63.329831;161.284981;698.018314;13.54461;120
2; MER;0.55655;155.674294;399;20181001; 05:38:10.1350;-4.00003495;-81.12800323;1.23E-06;1.166223;0.77569;49.276164;1.42932;164.384823;21.298273;100.964613;-59.997163;123.267986;281.725624;7.972288;120
2; MER;0.709371;207.47212;978;20181001; 05:38:30.1240;-4.00003333;-81.12717269;6.40E-07;2.244265;4.228254;114.372131;4.164411;424.441218;76.037242;188.537996;-65.046708;204.722395;1905.170244;30.908103;120
2; MER;0.380797;201.332919;126;20181001; 05:38:21.1240;-4.00003333;-81.12754008;8.49E-07;1.305038;0.92177;9.369448;0.477327;28.855163;1.950578;33.968305;-61.227761;112.671989;17.889161;0.337705;120
2; MER;0.41047;203.659868;249;20181001; 05:38:29.1240;-4.00003333;-81.12722059;3.60E-07;0.944047;-0.126326;47.530656;0.447105;115.610659;10.396711;102.303362;-67.795298;216.766046;85.004776;1.894636;120
2; MER;0.872984;158.102456;337;20181001; 05:38:30.1240;-4.00003333;-81.12717269;1.63E-06;2.350829;6.138214;17.902322;3.24264;114.131413;13.993719;74.074269;-59.75089;153.93053;232.203136;6.586778;120
2; MER;0.394397;205.769613;174;20181001; 05:38:34.1340;-4.00003333;-81.12700596;1.08E-06;1.399264;0.886655;20.063407;0.447105;41.206707;4.255367;31.753302;-63.017787;215.774876;35.881799;0.843594;120
2; MER;0.603577;154.450037;233;20181001; 05:38:35.1240;-4.00003333;-81.12697111;2.09E-06;1.672252;2.801052;15.083406;1.202655;97.248484;6.960281;108.125728;-56.987056;104.286942;72.560537;1.550284;120
2; MER;0.328664;201.549267;145;20181001; 05:38:36.1240;-4.00003333;-81.12692335;1.39E-06;1.495788;1.122592;20.214147;0.265773;40.738641;2.738053;48.234901;-63.060445;281.882739;21.489498;0.336164;120
2; MER;0.402557;156.201672;111;20181001; 05:38:38.1360;-4.00003333;-81.12683868;1.22E-06;1.307109;1.409818;3.712338;0.507549;56.644525;0.842193;303.17563;-50.734214;14.426503;7.536774;0.111178;120
2; MER;0.232105;165.654148;64;20181001; 05:38:38.1360;-4.00003333;-81.12683868;1.36E-06;1.37661;0.308113;4.298801;0.295995;8.525259;0.436268;13.257217;-55.33807;46.64272;5.089695;0.039575;120
2; MER;1.201447;206.676614;4903;20181001; 05:39:15.1350;-3.99996842;-81.12532192;6.85E-07;3.217297;12.403521;338.86727;3.454194;1922.883946;367.145688;801.415709;-65.09946;221.508727;4682.053167;230.107055;120
2; MER;0.556085;149.484845;276;20181001; 05:38:45.1340;-4.00003333;-81.12655543;3.03E-06;1.504195;1.88543;24.854884;0.794658;116.061648;9.26407;115.708633;-56.788407;144.854592;79.004528;2.002201;120
2; MER;0.239358;159.138062;66;20181001; 05:38:43.1240;-4.00003333;-81.12663923;3.47E-07;0.015447;-0.797809;4.012826;0.235551;9.724565;0.360694;20.863689;-56.122028;14.189084;3.7809;0.027036;120
2; MER;0.300493;152.230871;116;20181001; 05:38:46.1240;-4.00003333;-81.12652076;6.59E-07;1.082588;0.475196;22.045726;0.250662;55.14835;2.611286;92.683129;-65.910595;256.901918;22.104103;0.286092;120
2; MER;0.551551;154.128027;365;20181001; 05:38:53.1240;-4.00001667;-81.12622355;1.92E-06;1.742039;2.82277;42.067877;1.187544;162.864799;17.465838;120.852365;-58.252745;128.39687;199.82982;4.770497;120
2; MER;0.328815;199.308401;272;20181001; 05:39:00.1240;-4;-81.12593943;5.03E-07;2.064985;3.726798;68.907146;0.447105;158.302335;12.137491;164.299349;-68.132397;327.329954;123.234918;1.729406;120
2; MER;1.000348;136.418255;331;20181001; 05:38:56.1250;-4.00001667;-81.12610391;1.45E-06;1.214362;0.575054;16.210433;2.48709;94.34426;13.749431;51.515319;-58.95787;114.13696;161.267225;6.94665;120
2; MER;1.290479;157.857999;427;20181001; 05:39:02.1340;-4;-81.12585572;8.17E-07;2.150598;5.866668;16.432086;3.590193;192.889033;19.084726;155.138393;-62.011818;129.851612;235.977436;8.946967;120
2; MER;0.315518;204.102401;174;20181001; 05:39:07.1240;-3.99998684;-81.12566404;3.20E-07;1.713414;3.472337;45.834235;0.401772;120.702992;7.402961;156.610456;-68.922636;249.431878;73.659648;0.868901;120
2; MER;0.44245;192.674911;122;20181001; 05:39:21.1240;-3.99996667;-81.12511667;4.36E-07;1.427107;1.214615;13.138188;0.235551;35.847505;2.228553;45.886505;-68.732249;325.557344;12.378853;0.302354;120
2; MER;0.825061;158.514434;819;20181001; 05:39:30.1240;-3.99996667;-81.12470616;2.90E-06;1.668581;2.666904;67.808751;5.025738;400.102772;51.074903;249.416804;-56.178336;120.189827;1363.156066;26.350872;120
2; MER;0.39893;164.511808;44;20181001; 05:39:35.1240;-3.99996667;-81.12453333;2.35E-07;0.55983;-0.194959;8.886935;0.265773;18.345011;1.453231;18.428565;-69.394732;204.230836;9.44763;0.196239;120
2; MER;0.308264;200.185195;119;20181001; 05:39:38.1240;-3.99996667;-81.12437275;3.22E-07;1.127388;0.462134;32.331539;0.280884;83.25659;4.279566;128.892509;-69.733345;302.753115;36.325648;0.500115;120
2; MER;1.499875;154.625377;1737;20181001; 05:39:46.1350;-3.99996667;-81.12403886;1.75E-06;2.172522;5.517209;87.117494;7.987494;910.427611;124.283861;530.720959;-58.827294;133.746644;2783.401841;48.477264;120
2; MER;0.330024;190.263298;91;20181001; 05:39:41.1250;-3.99996667;-81.12425417;9.95E-07;0.267982;-0.968745;23.890508;0.250662;49.107535;3.10025;61.899858;-62.115244;161.94624;23.95377;0.327875;120
2; MER;1.103535;166.122246;426;20181001; 05:39:44.1240;-3.99996667;-81.12412257;1.19E-06;2.012938;3.69879;20.095228;5.05596;150.939656;20.314462;89.246569;-61.038182;151.249603;406.402675;15.399884;120
2; MER;1.989989;146.570641;3841;20181001; 05:40:12.1240;-3.99995;-81.12297083;2.09E-06;3.750859;19.98797;152.964535;19.366077;1622.850787;295.731905;708.678302;-58.974972;165.091786;11849.29182;216.976134;120
2; MER;0.548529;154.501645;484;20181001; 05:40:17.1350;-3.99995;-81.1228;1.78E-06;1.42039;1.046616;63.699623;3.197307;307.741234;31.31621;240.653575;-58.966686;140.507483;814.669001;10.200618;120
2; MER;0.347553;158.574361;115;20181001; 05:40:12.1240;-3.99995;-81.12297083;1.60E-06;-0.077167;-1.081626;7.603558;0.250662;26.609843;1.04819;53.756966;-56.112812;65.448086;7.623692;0.109943;120
2; MER;0.351784;160.844662;97;20181001; 05:40:12.1240;-3.99995;-81.12297083;4.91E-07;0.852427;0.68575;13.433932;0.37155;37.831366;2.318156;49.130527;-65.383741;169.671557;19.96551;0.305452;120
2; MER;0.32942;152.186125;109;20181001; 05:40:13.1240;-3.99995;-81.12292287;7.73E-07;1.157597;0.376942;15.654613;0.552882;62.101505;2.947998;104.103947;-62.356072;132.977004;34.620616;0.529106;120
2; MER;0.377775;192.493347;125;20181001; 05:40:14.1340;-3.99995;-81.12288714;1.26E-06;1.82804;2.74055;0.805272;0.613326;4.016227;0.185938;6.903326;10.322029;1.20E-05;1.975577;0.039529;120
2; MER;0.430663;149.067883;95;20181001; 05:40:15.1240;-3.99995;-81.12283971;1.17E-06;0.473166;-0.675978;17.725017;0.356439;36.314837;3.682073;28.501384;-60.844715;141.888415;25.271549;0.639843;120
2; MER;0.456352;146.297697;151;20181001; 05:40:23.1240;-3.99993333;-81.12250629;1.56E-06;0.959085;-0.314683;14.992785;0.416883;30.827557;3.597412;21.022198;-60.545476;177.088473;25.000948;0.798976;120
2; MER;0.316036;165.353827;122;20181001; 05:40:27.1240;-3.9999188;-81.12233973;1.54E-06;0.918132;-0.382581;16.000281;0.401772;61.721179;2.572612;117.837694;-59.753037;145.943451;25.713859;0.27938;120
2; MER;0.308264;152.633544;68;20181001; 05:40:29.1240;-3.99991667;-81.12225649;7.69E-07;-0.046994;-0.594412;17.837519;0.295995;54.110499;2.397238;97.194589;-62.274859;129.803118;21.119266;0.209126;120
2; MER;0.379502;156.71287;293;20181001; 05:40:35.1340;-3.99991667;-81.12203333;1.21E-06;1.248079;1.614101;52.447246;2.063982;221.477126;16.601103;235.131575;-59.100168;98.044628;433.000687;3.056561;120
2; MER;0.562129;145.624804;279;20181001; 05:40:35.1340;-3.99991667;-81.12203333;2.61E-06;1.683254;2.406024;28.224482;2.366202;130.079734;14.370833;93.697384;-57.586765;149.540328;267.139305;5.247726;120
2; MER;0.259909;169.819105;43;20181001; 05:40:33.1240;-3.99991667;-81.12213333;9.90E-08;0.058963;-0.619865;13.92612;0.295995;28.275079;1.57504;40.393017;-67.545737;56.236275;16.488248;0.140516;120
2; MER;0.282878;151.614707;78;20181001; 05:40:48.1350;-3.9999;-81.1215;1.64E-06;1.420908;0.336708;6.855976;0.401772;24.42884;0.991231;47.909432;-58.838701;125.671983;11.018156;0.147097;120
2; MER;0.474054;155.049165;183;20181001; 05:40:54.1240;-3.9999;-81.12120666;2.93E-06;1.39159;1.337986;13.454432;0.658659;45.953009;3.994765;42.065569;-56.211822;122.328899;35.44753;0.844404;120
2; MER;0.377775;164.064696;125;20181001; 05:40:55.1350;-3.9999;-81.12117063;9.96E-07;0.817882;-0.477848;10.630783;0.235551;21.393903;1.507018;24.168619;-61.25238;132.941378;10.016366;0.183445;120
2; MER;0.46693;164.998564;103;20181001; 05:41:06.1340;-3.99988333;-81.12075;6.88E-07;1.090518;0.533288;18.443258;0.326217;55.9946;3.948344;63.192778;-63.597873;157.631816;24.066017;0.507805;120
2; MER;0.659389;161.320246;400;20181001; 05:41:11.1240;-3.99986667;-81.12050453;1.84E-06;2.702318;8.838987;40.043229;2.532423;215.512357;24.266339;152.310634;-59.744404;173.564834;405.625577;7.519231;120
2; MER;0.330024;145.743702;91;20181001; 05:41:18.1240;-3.99986667;-81.12025034;1.22E-06;1.084246;0.041176;6.348726;0.250662;11.525493;0.828442;12.759887;-59.206348;101.29227;6.365538;0.090173;120
2; MER;0.9393;155.114683;518;20181001; 05:41:36.1360;-3.99984268;-81.11945813;1.33E-06;1.577976;1.918579;37.899283;5.131515;154.664009;32.882306;57.890379;-60.321926;143.086044;777.92296;51.293279;120
2; MER;0.602425;171.5089;299;20181001; 05:41:53.1240;-3.99981667;-81.11869006;6.05E-07;1.277322;1.051438;36.779273;2.834643;117.053866;19.587777;55.664268;-63.564869;137.481987;417.024431;9.136361;120
2; MER;0.85906;158.057918;379;20181001; 05:41:56.1240;-3.99981667;-81.1185715;3.26E-06;1.971394;4.00927;19.791103;2.759088;124.884192;16.07277;77.217253;-55.794488;123.803608;218.421577;12.811016;120
2; MER;0.301011;170.068006;83;20181001; 05:42:01.1340;-3.99981667;-81.11833719;1.16E-06;1.588082;1.60442;4.975808;0.326217;30.549225;0.689958;107.638618;-56.344067;50.022114;6.492773;0.0715;120
2; MER;0.57724;159.027689;191;20181001; 05:42:10.1240;-3.9998;-81.11794065;1.32E-06;2.332795;5.233777;14.250645;0.688881;67.105257;5.206908;68.821377;-61.040144;168.196438;39.267993;1.258242;120
2; MER;0.315518;177.885441;87;20181001; 05:42:12.1240;-3.99978333;-81.11785423;4.84E-07;0.94102;0.169612;13.077455;0.326217;35.772462;1.886374;53.983357;-65.990957;192.216582;17.064353;0.232423;120
2; MER;0.878029;158.663115;920;20181001; 05:42:37.1240;-3.99975;-81.11675473;1.96E-06;2.01512;3.717364;81.983308;4.028412;468.317088;64.600563;270.167958;-58.904644;152.314827;1321.050166;23.327684;120
2; MER;0.344531;164.544951;76;20181001; 05:42:33.1240;-3.99975;-81.11692374;1.39E-06;1.226965;0.3177;19.87616;0.250662;49.186447;2.6976;71.367982;-62.678333;257.032904;19.928792;0.281596;120
2; MER;0.522236;153.164844;144;20181001; 05:42:53.1240;-3.99971667;-81.11605495;1.69E-06;1.388725;2.228692;3.594893;0.477327;8.121845;1.059669;4.953694;-48.287172;11.397622;6.863758;0.279118;120
2; MER;0.41253;157.951331;91;20181001; 05:43:12.1240;-3.99968333;-81.11520158;3.05E-07;0.407927;-1.136399;9.250219;0.311106;50.132545;1.745844;114.557696;-65.738821;114.234365;11.511195;0.196975;120
2; MER;0.371731;155.305329;82;20181001; 05:43:18.1240;-3.99966667;-81.11494231;2.66E-06;0.036631;-1.177192;20.31184;0.311106;52.294362;3.393637;64.12604;-57.958435;166.085336;25.276541;0.401818;120
2; MER;0.429152;159.837645;142;20181001; 05:43:25.1240;-3.99965;-81.11462166;2.74E-06;1.620294;1.875353;11.949973;0.52266;34.794089;2.937155;32.800029;-56.78744;130.704437;24.983092;0.553694;120
2; MER;1.005385;171.766246;499;20181001; 05:43:27.1350;-3.99965;-81.11453781;1.76E-06;1.934181;3.02819;32.48855;3.590193;197.47394;30.126654;103.00512;-59.77006;167.174152;466.560653;18.559281;120
2; MER;0.208532;171.311173;69;20181001; 05:43:36.1240;-3.99965;-81.11413627;3.31E-07;1.091188;0.550463;22.484003;0.341328;45.858489;2.166296;77.252382;-66.942082;163.826636;30.69768;0.186773;120
2; MER;0.228478;162.177584;63;20181001; 05:43:39.1240;-3.99963333;-81.11400313;1.05E-07;-1.03094;0.838949;24.374105;0.22044;59.353683;2.029854;138.10862;-70.531831;118.275799;21.492111;0.138893;120
2; MER;0.271998;167.967106;75;20181001; 05:43:44.1340;-3.99963333;-81.11381667;6.60E-07;0.845531;0.233312;12.614914;0.341328;43.415358;1.611656;93.068923;-62.750162;124.289418;17.223294;0.151035;120
2; MER;0.531907;160.745666;264;20181001; 05:43:50.1240;-3.99961667;-81.11350464;1.51E-06;2.064094;3.736668;32.972752;2.517312;93.911022;16.033105;43.772932;-60.563965;171.525354;332.010814;16.065138;120
2; MER;0.294664;153.910138;65;20181001; 05:43:56.1240;-3.99961667;-81.11325349;1.31E-07;-0.566415;0.321673;16.59794;0.22044;42.91241;1.789282;81.898707;-70.025984;131.826538;14.6354;0.147184;120
2; MER;0.314309;165.97562;52;20181001; 05:44:01.1340;-3.99960949;-81.11305924;3.88E-07;0.29819;0.628226;13.877606;0.311106;38.134868;1.949897;59.350319;-64.296125;104.315073;17.269627;0.194525;120
2; MER;0.321864;161.750953;71;20181001; 05:44:02.1240;-3.99960114;-81.11299244;1.01E-06;0.724327;-0.035438;19.792614;0.447105;49.381589;3.438194;56.440373;-60.959385;125.685748;35.397506;0.394242;120
2; MER;1.329768;150.158556;660;20181001; 05:44:06.1240;-3.9996;-81.11280515;6.90E-07;1.683842;2.304156;40.611328;8.501268;282.488426;52.027563;122.055674;-63.561259;156.676215;1380.99113;50.037749;120
2; MER;0.317331;159.538484;70;20181001; 05:44:14.1240;-3.99958333;-81.11248381;8.78E-07;0.593869;0.054506;18.506124;0.447105;38.086281;3.150945;36.634179;-62.119967;143.035912;33.096722;0.563977;120
2; MER;0.344531;150.641845;95;20181001; 05:44:35.1360;-3.99948488;-81.11155465;1.44E-06;0.471993;-0.997263;0.197051;0.265773;1.154112;0.027729;3.822532;186.90924;0;0.209484;0.003932;120
2; MER;0.395304;156.497501;109;20181001; 05:44:43.1240;-3.99946667;-81.11125196;2.89E-07;0.314349;-1.003332;18.285297;0.37155;56.356957;3.562679;70.942828;-67.12104;149.150913;27.175609;0.486563;120
2; MER;0.771956;147.323488;298;20181001; 05:44:50.1240;-3.99943333;-81.11092185;1.35E-06;3.523509;13.286402;23.693869;3.136863;154.372834;16.280497;116.483454;-62.230186;226.10044;297.297687;7.386627;120
2; MER;0.962454;150.755614;690;20181001; 05:44:54.1240;-3.99941667;-81.11075537;2.82E-06;3.649111;14.175638;50.082403;4.285299;319.614586;44.055518;184.519813;-58.401689;194.885172;858.472285;18.339117;120
2; MER;0.42069;144.422809;116;20181001; 05:44:57.1250;-3.99941667;-81.11066804;3.00E-06;0.365296;-1.339729;1.067613;0.250662;1.865904;0.175284;1.58062;-10.517864;0.003383;1.07044;0.02394;120
2; MER;0.50773;163.428055;140;20181001; 05:44:57.1250;-3.99941667;-81.11066804;2.96E-07;1.915271;3.756924;27.874746;0.643548;86.066788;8.96987;65.716611;-68.499898;209.604013;71.754948;2.001258;120
2; MER;0.374753;155.219753;124;20181001; 05:45:04.1240;-3.99941667;-81.11032179;1.35E-06;0.92836;-0.134482;10.724468;0.356439;47.855889;1.888873;96.484636;-59.340798;116.103071;15.290474;0.227481;120
